 Image                                                  JD_midtime       Xc        Yc          ap_1    er_1         ap_2    er_2         ap_3    er_3         ap_4    er_4         ap_5    er_5         ap_6    er_6         ap_7    er_7       sky      round    sharp
                                                                                          ----   10000 km---   ----   10000 km---   ----   15000 km---   ----   15000 km---   ----   20000 km---   ----   20000 km---   ----   25000 km---    15, 30 px
tess2022359105521-s0060-1-4-0249-s_ffic_sad.fits     2459938.9702220  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0268   0.7782 0
tess2022359112521-s0060-1-4-0249-s_ffic_sad.fits     2459938.9910557  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0273   0.7782 0
tess2022359115521-s0060-1-4-0249-s_ffic_sad.fits     2459939.0118893  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0283   0.7781 0
tess2022359122521-s0060-1-4-0249-s_ffic_sad.fits     2459939.0327229  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0284   0.7783 0
tess2022359125521-s0060-1-4-0249-s_ffic_sad.fits     2459939.0535565  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0277   0.7781 0
tess2022359132521-s0060-1-4-0249-s_ffic_sad.fits     2459939.0743901  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0273   0.7782 0
tess2022359135521-s0060-1-4-0249-s_ffic_sad.fits     2459939.0952237  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0281   0.7779 0
tess2022359142521-s0060-1-4-0249-s_ffic_sad.fits     2459939.1160573  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0293   0.7782 0
tess2022359145521-s0060-1-4-0249-s_ffic_sad.fits     2459939.1368909  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0283   0.7780 0
tess2022359152521-s0060-1-4-0249-s_ffic_sad.fits     2459939.1577245  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0273   0.7781 0
